season,tour,start_date,end_date,player,round,statistic,measure,value
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,Scrambling,rankall,99
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,Scrambling,rankall,99
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,Penalties,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,Penalties,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,Driving Distance Avg,rankall,109
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,Driving Distance Avg,rankall,109
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,Fairways Hit,rankall,5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,Fairways Hit,rankall,5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,Fairway Opportunities,rankall,5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,Fairway Opportunities,rankall,5
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,Longest Drive,rankall,73
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,Longest Drive,rankall,73
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,GIR,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,GIR,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,GIR Opportunities,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,GIR Opportunities,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,Sand Saves,rankall,108
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,Sand Saves,rankall,108
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,Sand Saves Opportunities,rankall,108
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,Sand Saves Opportunities,rankall,108
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,Average Putts - GIR,rankall,38
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,Average Putts - GIR,rankall,38
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,Total Putts - GIR,rankall,38
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,Total Putts - GIR,rankall,38
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,Putts Per Round,rankall,59
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,Putts Per Round,rankall,59
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,SG: Putting,rankall,21
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,SG: Putting,rankall,21
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,SG: Around-the-Green,rankall,53
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,SG: Around-the-Green,rankall,53
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,SG: Approach-the-Green,rankall,4
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,SG: Approach-the-Green,rankall,4
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,SG: Off-the-Tee,rankall,4
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,SG: Off-the-Tee,rankall,4
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,SG: Tee-to-Green,rankall,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,SG: Tee-to-Green,rankall,3
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,1,SG: Total,rankall,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Harold Varner III,2,SG: Total,rankall,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Eagles,rankall,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Eagles,rankall,2
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Birdies,rankall,87
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Birdies,rankall,87
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Pars,rankall,109
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Pars,rankall,109
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Bogeys,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Bogeys,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Doubles,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Doubles,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Other,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Other,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Scrambling,rankall,68
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Scrambling,rankall,68
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Penalties,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Penalties,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Driving Distance Avg,rankall,79
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Driving Distance Avg,rankall,79
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Fairways Hit,rankall,44
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Fairways Hit,rankall,44
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Fairway Opportunities,rankall,44
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Fairway Opportunities,rankall,44
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Longest Drive,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Longest Drive,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,GIR,rankall,38
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,GIR,rankall,38
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,GIR Opportunities,rankall,38
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,GIR Opportunities,rankall,38
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Sand Saves,rankall,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Sand Saves,rankall,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Sand Saves Opportunities,rankall,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Sand Saves Opportunities,rankall,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Average Putts - GIR,rankall,64
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Average Putts - GIR,rankall,64
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Total Putts - GIR,rankall,64
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Total Putts - GIR,rankall,64
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,Putts Per Round,rankall,101
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,Putts Per Round,rankall,101
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,SG: Putting,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,SG: Putting,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,SG: Around-the-Green,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,SG: Around-the-Green,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,SG: Approach-the-Green,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,SG: Approach-the-Green,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,SG: Off-the-Tee,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,SG: Off-the-Tee,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,SG: Tee-to-Green,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,SG: Tee-to-Green,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,1,SG: Total,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Daniel Berger,2,SG: Total,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Eagles,rankall,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Eagles,rankall,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Birdies,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Birdies,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Pars,rankall,82
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Pars,rankall,82
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Bogeys,rankall,21
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Bogeys,rankall,21
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Doubles,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Doubles,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Other,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Other,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Scrambling,rankall,99
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Scrambling,rankall,99
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Penalties,rankall,10
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Penalties,rankall,10
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Driving Distance Avg,rankall,54
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Driving Distance Avg,rankall,54
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Fairways Hit,rankall,124
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Fairways Hit,rankall,124
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Fairway Opportunities,rankall,124
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Fairway Opportunities,rankall,124
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Longest Drive,rankall,43
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Longest Drive,rankall,43
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,GIR,rankall,12
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,GIR,rankall,12
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,GIR Opportunities,rankall,12
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,GIR Opportunities,rankall,12
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Sand Saves,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Sand Saves,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Sand Saves Opportunities,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Sand Saves Opportunities,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Average Putts - GIR,rankall,52
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Average Putts - GIR,rankall,52
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Total Putts - GIR,rankall,52
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Total Putts - GIR,rankall,52
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,Putts Per Round,rankall,79
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,Putts Per Round,rankall,79
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,SG: Putting,rankall,29
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,SG: Putting,rankall,29
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,SG: Around-the-Green,rankall,15
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,SG: Around-the-Green,rankall,15
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,SG: Approach-the-Green,rankall,14
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,SG: Approach-the-Green,rankall,14
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,SG: Off-the-Tee,rankall,57
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,SG: Off-the-Tee,rankall,57
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,SG: Tee-to-Green,rankall,11
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,SG: Tee-to-Green,rankall,11
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,1,SG: Total,rankall,9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Stewart Cink,2,SG: Total,rankall,9
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Eagles,rankall,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Eagles,rankall,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Birdies,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Birdies,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Pars,rankall,82
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Pars,rankall,82
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Bogeys,rankall,21
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Bogeys,rankall,21
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Doubles,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Doubles,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Other,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Other,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Scrambling,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Scrambling,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Penalties,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Penalties,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Driving Distance Avg,rankall,66
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Driving Distance Avg,rankall,66
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Fairways Hit,rankall,21
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Fairways Hit,rankall,21
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Fairway Opportunities,rankall,21
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Fairway Opportunities,rankall,21
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Longest Drive,rankall,195
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Longest Drive,rankall,195
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,GIR,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,GIR,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,GIR Opportunities,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,GIR Opportunities,rankall,61
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Sand Saves,rankall,108
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Sand Saves,rankall,108
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Sand Saves Opportunities,rankall,108
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Sand Saves Opportunities,rankall,108
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Average Putts - GIR,rankall,60
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Average Putts - GIR,rankall,60
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Total Putts - GIR,rankall,60
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Total Putts - GIR,rankall,60
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,Putts Per Round,rankall,59
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,Putts Per Round,rankall,59
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,SG: Putting,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,SG: Putting,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,SG: Around-the-Green,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,SG: Around-the-Green,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,SG: Approach-the-Green,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,SG: Approach-the-Green,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,SG: Off-the-Tee,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,SG: Off-the-Tee,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,SG: Tee-to-Green,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,SG: Tee-to-Green,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,1,SG: Total,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Viktor Hovland,2,SG: Total,rankall,NA
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Eagles,rankall,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Eagles,rankall,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Birdies,rankall,112
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Birdies,rankall,112
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Pars,rankall,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Pars,rankall,26
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Bogeys,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Bogeys,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Doubles,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Doubles,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Other,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Other,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Scrambling,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Scrambling,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Penalties,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Penalties,rankall,47
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Driving Distance Avg,rankall,78
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Driving Distance Avg,rankall,78
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Fairways Hit,rankall,71
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Fairways Hit,rankall,71
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Fairway Opportunities,rankall,71
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Fairway Opportunities,rankall,71
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Longest Drive,rankall,291
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Longest Drive,rankall,291
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,GIR,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,GIR,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,GIR Opportunities,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,GIR Opportunities,rankall,1
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Sand Saves,rankall,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Sand Saves,rankall,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Sand Saves Opportunities,rankall,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Sand Saves Opportunities,rankall,24
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Average Putts - GIR,rankall,102
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Average Putts - GIR,rankall,102
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Total Putts - GIR,rankall,102
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Total Putts - GIR,rankall,102
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,Putts Per Round,rankall,130
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,Putts Per Round,rankall,130
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,SG: Putting,rankall,44
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,SG: Putting,rankall,44
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,SG: Around-the-Green,rankall,77
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,SG: Around-the-Green,rankall,77
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,SG: Approach-the-Green,rankall,79
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,SG: Approach-the-Green,rankall,79
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,SG: Off-the-Tee,rankall,36
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,2,SG: Off-the-Tee,rankall,36
2020,AT&T Pebble Beach Pro-Am,2020-02-06,2020-02-09,Scott Harrington,1,SG: Tee-to-Green,rankall,80
